price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement
2947115.5497136377,3,1.0,8106,6406,1,3653,4453
2569902.2162452107,5,4.0,6237,8774,3,1109,5128
3646752.6431678208,3,2.0,9677,12208,4,3272,6405
3322877.4213067205,6,5.0,8445,3508,3,5172,3273
2510230.744662905,4,3.0,3073,2002,4,7842,0
1061452.7387226466,2,5.0,1656,1148,4,2195,0
2204417.968106843,6,2.0,6153,2901,3,862,5291
2179865.033350038,1,3.0,4368,6854,3,4757,0
3071760.494029864,5,4.0,7034,11432,2,4002,3032
3767944.0961298286,4,4.0,8935,12496,3,6760,2175
1214775.2095875882,1,3.0,1267,2740,4,3329,0
2988494.3557730117,1,5.0,9106,5257,2,2040,7066
2703702.9877573135,5,1.0,7070,7076,4,2071,4999
2761274.5633133017,4,4.0,3386,14859,2,5233,0
1072447.4432663156,7,2.0,1361,4023,4,745,616
2130140.8872922957,1,1.0,5414,6577,3,3411,2003
3258782.8453425094,1,3.0,5457,13840,2,7657,0
2265400.701026898,4,5.0,4433,13608,4,1788,2645
2074685.1837090752,3,5.0,709,9571,3,5728,0
2481573.321248606,1,3.0,6622,12002,2,662,5960
1504851.1112607976,2,5.0,2657,6819,1,1420,1237
2745546.707552491,4,3.0,2877,8605,3,7998,0
1562240.6397245661,1,4.0,2689,9056,4,2081,608
3335640.0059300484,5,1.0,9367,11005,3,1392,7975
2121557.676476982,6,3.0,6730,1700,4,1628,5102
2991198.4208484823,2,1.0,6783,10341,4,6512,271
2464554.710727931,6,2.0,1855,7895,4,6912,0
3029753.964313848,6,3.0,8717,8873,4,560,8157
2058423.0398173963,1,4.0,2150,6319,2,6161,0
2412387.204016356,2,3.0,3458,6344,1,6163,0
2517875.3599995105,2,5.0,4957,1580,3,6545,0
2530048.4474787954,3,4.0,6490,10737,4,2373,4117
2726959.0771911303,6,2.0,2182,13226,2,6362,0
1869974.9968531271,2,3.0,2466,6898,2,4395,0
1644823.6566596015,3,4.0,3786,2269,4,2742,1044
1665123.151543897,4,5.0,1495,9603,3,4026,0
3818668.4475887828,3,5.0,8768,10988,4,6490,2278
1964326.2199104615,5,4.0,2642,6643,2,4394,0
2555034.2040803297,7,3.0,1456,11795,3,6229,0
1023165.1557093418,1,4.0,717,7764,1,2171,0
2969474.2672345997,4,2.0,4446,13636,1,7075,0
1810522.4792891182,7,2.0,2915,8257,1,1453,1462
3144118.2116280952,7,4.0,6695,6084,1,5139,1556
2368748.642918915,4,4.0,1967,11012,4,5979,0
2401935.702519727,5,5.0,3372,2485,2,5953,0
1376660.9746986483,3,2.0,532,10507,2,2872,0
1611759.6314896531,1,4.0,3987,4362,2,2410,1577
3056168.211940223,3,4.0,7287,13656,3,3834,3453
3396182.1988127013,2,3.0,9116,14575,1,1287,7829
2028409.7741591518,3,2.0,5382,2295,3,3377,2005
1460447.6552362998,4,3.0,3578,3191,1,1103,2475
3264739.0930961836,1,3.0,7138,10768,3,7568,0
2428427.205632869,3,3.0,5362,8244,2,5049,313
1889865.3952874471,1,3.0,2317,13807,2,3097,0
2916365.2367874044,1,4.0,6367,10525,2,6045,322
2656900.71204007,2,2.0,5973,7233,3,5212,761
2290634.752675463,2,2.0,4794,11615,4,3958,836
2136206.7396988384,4,3.0,1214,9068,2,5784,0
2735356.0874679377,5,2.0,3707,12016,2,5124,0
1990726.5872607608,7,5.0,4480,4045,1,2196,2284
2070642.3817115624,1,2.0,4883,4265,3,5117,0
2482464.69833286,5,3.0,2524,6702,3,7192,0
3289093.9825755307,7,5.0,7362,6917,2,6770,592
2632614.8957154825,7,1.0,3114,7251,4,6036,0
1990040.2152597285,4,4.0,1310,7750,3,6382,0
2003333.6251288448,7,3.0,2530,1510,4,5903,0
2605854.897807752,7,1.0,6533,3368,4,3274,3259
1196123.6060040498,1,5.0,2472,2499,2,2717,0
3032201.6566339144,1,1.0,8454,7429,4,4203,4251
3263521.0099927383,6,3.0,9408,7958,3,865,8543
2344406.0989724384,5,1.0,1324,8518,4,6701,0
1486787.9138193326,3,1.0,2227,1855,1,4259,0
3153179.2334467447,2,5.0,8003,2950,3,7538,465
2376442.8221737617,3,4.0,5621,5027,2,4069,1552
1963751.7354985252,5,2.0,2732,4316,3,5030,0
2622249.2874312676,2,3.0,6180,9778,3,1889,4291
2927036.7851595515,3,4.0,7245,1361,4,7549,0
3526837.150267555,6,5.0,8105,6455,1,6523,1582
2293258.450942157,2,3.0,1262,10864,4,6147,0
2169353.278341899,1,5.0,521,14003,4,6366,0
2066266.8629812999,3,3.0,2759,10198,4,4819,0
2641825.194134662,2,4.0,5061,5668,4,5681,0
3402645.089526385,6,5.0,7632,13239,4,4004,3628
1859115.3547716541,7,2.0,3805,4333,3,2400,1405
2917118.049361799,2,2.0,8270,5396,1,4172,4098
1964376.4280826268,2,2.0,5392,6068,1,1368,4024
3223171.2374462117,6,2.0,9112,3596,1,4226,4886
2521606.047213182,7,2.0,4936,6090,2,5123,0
3382220.518291737,3,4.0,7597,14291,1,5597,2000
3170170.5797664467,4,3.0,7314,11073,3,4804,2510
2871429.376664787,3,3.0,8814,8401,4,1550,7264
2953714.938146447,7,2.0,5467,12464,4,5154,313
3527485.9015011084,5,2.0,9125,5709,3,5773,3352
3572227.5259881197,6,3.0,6831,14421,4,6075,756
2121512.3712773495,3,3.0,4665,5066,4,2972,1693
1678170.5131756505,2,2.0,3982,4992,1,2908,1074
3495760.3621319383,6,5.0,8537,11801,1,2174,6363
2179437.4332958427,1,3.0,3384,13795,1,4686,0
2885864.828906875,7,5.0,3138,10082,2,7164,0
2158332.5320186676,3,2.0,4377,7982,1,2729,1648
2456191.9353142283,6,4.0,2115,9046,1,6142,0
2408189.407404166,3,3.0,6504,3846,1,3066,3438
2045011.6968073,6,4.0,4308,2695,1,4111,197
1921676.9390907947,2,3.0,726,14170,1,3537,0
2494483.2123668226,1,5.0,1035,10007,3,7729,0
1327898.7209763047,1,4.0,1622,8378,3,1450,172
2066676.280254641,5,4.0,4865,1498,3,4247,618
2751426.1614972055,6,5.0,7589,2680,4,3174,4415
2863530.1435884773,3,4.0,5713,12452,4,5692,21
2604005.992857713,1,3.0,4034,8352,2,6742,0
1565241.7263680007,7,2.0,1158,10528,4,1202,0
3484144.6076331055,1,4.0,7718,13741,2,5926,1792
4178226.559834749,4,3.0,9858,14272,3,5824,4034
2657938.4411736582,4,3.0,5491,1248,1,7223,0
2872992.214036466,1,1.0,8708,10888,1,1789,6919
2265077.7391255083,6,3.0,2403,1658,2,5997,0
2507933.0535924197,5,4.0,2112,5770,2,7181,0
2217588.7318458427,1,3.0,5897,1688,1,4466,1431
3581979.1471697185,2,3.0,9127,9159,2,5349,3778
2743706.6328865187,3,2.0,3955,11469,1,7592,0
1204637.6751755083,5,2.0,2504,2699,3,1438,1066
2363092.088459799,2,4.0,3233,1223,2,7524,0
2130210.2551078433,5,2.0,5751,2759,3,2190,3561
2871697.3137961193,2,3.0,8954,4815,2,1801,7153
1535342.8831648412,3,3.0,2941,1053,3,3167,0
3481877.5537659707,3,5.0,8450,14347,3,3003,5447
3129258.194440732,4,1.0,6541,6684,4,6420,121
2578120.362934876,6,1.0,6851,1699,4,4045,2806
2378993.7280626358,2,3.0,1307,7625,2,7506,0
1649853.9333635904,4,3.0,3012,1585,2,3752,0
945671.9913196331,2,1.0,857,4371,3,2430,0
2656645.649366799,4,4.0,7811,5384,3,1778,6033
1605408.7989724607,3,3.0,2901,2451,1,3920,0
2346050.2061132127,5,2.0,1774,1310,4,7312,0
2324488.1228323854,7,2.0,1488,3505,3,7577,0
1393989.5057433152,4,4.0,517,14867,2,856,0
1516985.0637364066,2,2.0,2238,14820,1,622,1616
1235306.0321687,2,2.0,3263,2122,4,813,2450
2675051.2308249143,7,2.0,7128,1341,1,2818,4310
3167347.4634930524,6,4.0,5621,13850,3,5801,0
1598916.0171886126,3,4.0,1413,10174,1,3249,0
3570754.356383042,2,2.0,9257,12910,2,2604,6653
2801058.5536059286,1,2.0,7833,12988,2,1139,6694
2189473.1227012537,5,2.0,3412,10600,3,3650,0
2384184.093741268,4,3.0,1971,9648,1,7226,0
2739271.869100625,6,2.0,3663,6423,3,6701,0
3443565.4906715536,7,5.0,5871,10841,4,6052,0
3694547.9562985855,5,1.0,9303,7894,3,6568,2735
3363342.8553381236,3,1.0,9754,7995,3,4077,5677
3515600.055640806,6,1.0,9127,2710,4,6416,2711
3006934.9953495804,4,4.0,9339,2582,1,1940,7399
2157547.307159551,4,4.0,4517,7169,2,1057,3460
3134078.834323481,7,5.0,3109,14361,2,7398,0
2267704.7494797576,1,2.0,582,14230,1,7363,0
2131527.9833347867,7,2.0,2289,7784,3,4593,0
3378132.324088934,3,3.0,9742,9556,2,1365,8377
2071902.4010910736,6,3.0,6208,2168,3,584,5624
3222899.0639679087,6,3.0,8473,9336,4,1018,7455
2018993.6502036597,2,2.0,4616,7310,2,3039,1577
2088317.7490178472,1,1.0,6026,2066,3,3856,2170
1892772.3651930115,1,1.0,3241,1971,3,5668,0
2250989.8131735446,6,4.0,1297,10768,3,5434,0
1888099.465629919,6,3.0,3026,8182,2,3393,0
2726661.539783822,5,4.0,5251,13416,3,4945,306
3343577.119024054,5,2.0,8231,5153,2,7499,732
2521209.7815067177,5,4.0,1262,13341,2,5077,0
3675092.1975707263,1,3.0,9309,10439,2,6523,2786
2421887.8165382966,2,1.0,5306,12978,2,3882,1424
2243932.1757937446,4,5.0,4363,9324,1,1903,2460
3124651.1850099517,5,3.0,4186,12837,4,7348,0
1617952.3035934302,2,4.0,1267,2266,4,5077,0
2427432.7426616363,7,4.0,6101,1209,2,3143,2958
2770530.7017473876,3,2.0,3685,5337,3,7762,0
3628432.585856193,5,4.0,9712,7526,2,5570,4142
3364437.02495264,7,4.0,7929,12473,3,1026,6903
1841368.5683460522,4,3.0,1577,7358,1,4262,0
2442180.910624726,3,4.0,2390,12507,4,5653,0
2287806.412199959,3,4.0,2126,14382,2,5176,0
3179764.8384550307,4,2.0,7146,10005,1,6377,769
2643935.856669729,5,2.0,2071,8257,2,7881,0
2265129.003603892,1,1.0,4175,4520,2,5610,0
3295254.1040753163,4,3.0,5932,8323,1,7679,0
3440279.240144254,4,4.0,9884,4449,3,4256,5628
2532336.233279547,4,3.0,5273,3131,3,5266,7
2702394.4701097272,3,2.0,5544,10640,3,4393,1151
3713683.0567101063,2,3.0,9820,7127,2,6352,3468
3542875.8043613513,7,4.0,9807,2695,3,4745,5062
1721025.3112001612,1,2.0,5308,2509,3,1763,3545
3197363.170300602,5,4.0,4252,11150,2,7739,0
2021227.5120237204,5,4.0,1828,7225,1,4787,0
2076594.363346042,7,1.0,4623,7944,4,1327,3296
2523847.77046546,2,2.0,1811,11328,3,6872,0
2007292.6724707722,4,3.0,4950,7303,1,783,4167
2235503.0579705336,1,4.0,3225,12247,2,4488,0
3330475.7333404906,5,5.0,8071,7705,2,3902,4169
2476809.74934507,7,4.0,2683,5274,3,6090,0
1443175.2509630707,6,3.0,653,2228,3,4829,0
2647194.3876560107,7,2.0,6082,10746,1,832,5250
2125348.670881802,5,4.0,1315,11754,3,4638,0
1125488.0015686955,4,2.0,1619,5211,1,1934,0
1468861.798026341,6,4.0,2655,4418,2,1290,1365
2273034.7215204067,2,2.0,5665,3448,1,5350,315
1177526.0184766904,1,1.0,1709,5394,2,2644,0
3269173.502874979,2,2.0,9145,5764,3,4968,4177
3220315.7632000702,2,2.0,6928,13797,4,5197,1731
1752664.9807011248,7,4.0,1606,12371,1,2782,0
2050629.208363399,1,2.0,4916,4883,4,3991,925
2282286.86838996,1,5.0,5764,7195,1,2644,3120
2216857.5757498196,5,3.0,1537,2007,1,6504,0
2275432.1568566537,5,3.0,3833,14664,4,3865,0
1822904.7540392734,1,3.0,913,9731,4,4586,0
3479987.096577705,6,3.0,8404,9403,3,4355,4049
1681082.6259267528,3,1.0,2439,6228,4,3486,0
1593168.8894609853,5,5.0,1155,9097,4,2799,0
3255786.0716920714,3,3.0,7957,5070,3,7011,946
2063242.3548384705,7,1.0,2979,4893,4,4636,0
2906304.807449356,6,3.0,6139,7913,4,1823,4316
2545273.57189901,1,3.0,6421,2393,3,6567,0
3193042.8235051055,6,1.0,7020,11971,4,5380,1640
3214605.726859404,5,5.0,4106,11768,1,6951,0
3155789.397360365,2,1.0,5703,10455,1,7966,0
2367949.3597460235,7,3.0,4558,4473,4,4596,0
2512894.4102299963,1,5.0,5504,10204,4,2640,2864
2227427.155085985,4,2.0,6968,1795,4,780,6188
3045888.462308093,7,2.0,8515,2203,2,4089,4426
1183644.8318795138,3,1.0,815,4343,4,3005,0
2716165.853591108,6,1.0,6563,6024,1,5083,1480
3627858.3736437447,1,1.0,8912,13372,4,7465,1447
2530049.7764604744,7,4.0,6541,6892,2,1345,5196
1223266.6995561875,6,4.0,2761,4372,3,906,1855
2449114.91608521,1,4.0,8139,1420,2,1798,6341
1968059.5867240669,5,2.0,1344,3257,2,6568,0
2310815.2755906056,7,4.0,2014,7079,1,5522,0
956560.3604658473,5,3.0,1608,1061,4,986,622
3068531.5794734075,7,2.0,5623,5100,1,7770,0
1455307.3175392286,5,3.0,2230,5591,2,1305,925
1641036.2855343947,6,1.0,3685,4178,2,1926,1759
1412619.793609238,4,5.0,1738,2546,4,3678,0
2460244.896887155,7,3.0,5955,6973,3,3956,1999
2173271.795419188,7,4.0,3424,10942,1,2777,647
3102396.8261112277,5,4.0,7296,9922,3,3776,3520
3415108.1129474537,1,4.0,9882,8554,2,1900,7982
2708990.6650710534,7,1.0,6539,9370,3,2725,3814
2313953.974931077,5,3.0,4066,6609,1,4693,0
2149348.2329665152,2,4.0,1956,8233,2,7213,0
1151934.021543859,5,1.0,1609,9720,2,836,773
2527554.5764396456,6,5.0,2430,2410,3,7571,0
3321633.7066235784,4,3.0,8203,11791,4,2724,5479
1729709.3116385478,2,2.0,1122,9527,4,5205,0
1754739.5299545303,6,3.0,2837,11827,1,1236,1601
1689857.4261368571,6,4.0,1758,5853,4,3295,0
2990086.487333031,6,3.0,6800,10266,2,3663,3137
3217904.911989239,1,4.0,5001,13928,2,7583,0
3053840.339795878,6,3.0,8340,7450,3,750,7590
3374224.177830467,1,4.0,7789,14008,2,6544,1245
2068547.325189668,6,2.0,2523,1210,2,5976,0
1429988.1761663342,3,1.0,1376,10859,1,2763,0
2586655.228442107,2,2.0,7690,2454,4,2979,4711
1852522.217980435,3,2.0,3026,6030,4,4419,0
3462673.108448847,6,2.0,9036,5144,4,4288,4748
1487377.7782983885,2,3.0,4172,1440,1,1037,3135
1600264.547017046,2,3.0,2413,7120,4,3706,0
2313585.6213896098,7,1.0,2945,9742,3,5663,0
3877391.4471948496,4,1.0,9476,9643,4,6273,3203
1577653.7293476062,3,1.0,1987,12408,2,2599,0
2586570.0606168527,4,2.0,5391,9846,1,5267,124
3079400.245594585,2,1.0,5734,13534,3,6492,0
2046823.878586832,1,3.0,949,7504,1,7358,0
1901713.159163292,2,2.0,1927,1667,3,6547,0
1520945.142456184,4,3.0,3095,7159,3,574,2521
1702389.272869723,3,4.0,2776,11629,2,1351,1425
3030982.321153492,6,2.0,6265,11192,4,3756,2509
3064256.6361773508,7,2.0,8935,5376,4,551,8384
2685408.52823945,7,2.0,2612,4622,3,7573,0
3754470.173691695,7,1.0,9637,5240,3,6882,2755
1756191.8531674552,6,1.0,1526,3510,4,5221,0
2316838.7203247445,7,4.0,4192,9051,1,2224,1968
1944085.9567121272,3,2.0,3549,14108,3,1585,1964
2818812.5274402327,6,5.0,6646,2393,3,5353,1293
3244353.3468632316,7,2.0,8084,8474,1,3273,4811
2839187.824742987,6,4.0,7598,8569,1,1482,6116
2828351.88207387,4,4.0,6379,7637,4,5584,795
2836490.3401605324,3,2.0,8752,2555,4,2879,5873
2756053.8015019028,5,2.0,5553,4414,1,6490,0
1855508.0984938312,1,3.0,4106,7276,1,2706,1400
3296466.6389727322,7,4.0,7169,8679,2,7056,113
1694477.8849549482,1,3.0,889,4389,2,4882,0
2353902.4870183975,6,1.0,5116,2894,4,5119,0
1198383.912407602,1,2.0,752,13555,3,1501,0
3095744.3294131295,3,2.0,8552,7736,1,3562,4990
1918935.6958649259,3,5.0,3666,7813,4,2860,806
1175035.2375450195,2,4.0,1195,12218,2,526,669
2958874.9694407913,7,1.0,6423,7367,3,4482,1941
2444893.466911404,2,2.0,5248,10103,2,2001,3247
3153019.989745716,1,1.0,8365,13289,2,3386,4979
1142940.798909352,5,4.0,2005,1971,2,1889,116
2598033.5837421985,2,5.0,3243,8408,3,7051,0
2064745.1134483346,2,1.0,5154,9308,2,2885,2269
3182694.461341544,3,3.0,8389,4847,4,5003,3386
1712782.1909753557,5,5.0,1798,1436,3,4563,0
2066704.9739069918,6,2.0,5190,4287,1,1599,3591
1663101.335059736,1,2.0,4368,2584,1,4670,0
2872005.611643087,2,2.0,8100,8156,1,4854,3246
2949038.1602186216,5,1.0,7700,5312,1,4952,2748
1683904.1296013119,7,1.0,715,13858,2,2038,0
2779143.6566482615,5,5.0,6744,2595,2,6928,0
1714631.3445290388,1,3.0,679,11317,1,3987,0
1732065.7826055682,5,2.0,3186,4190,3,3625,0
2950209.297472535,5,3.0,8155,8597,2,1945,6210
3554726.067820379,5,4.0,6079,13131,2,7890,0
1370937.152810418,7,2.0,876,2342,3,4011,0
2896669.441151831,2,2.0,7460,10854,3,5428,2032
3543980.7736619217,1,1.0,8545,12470,4,5336,3209
2756929.193883854,7,4.0,2327,12935,3,6280,0
2855509.231310795,5,2.0,8272,6441,1,2076,6196
3264608.8015552647,5,1.0,6352,11836,1,7389,0
3400201.8826671387,2,3.0,8077,12267,3,6151,1926
2389568.7309783213,1,1.0,2827,9860,4,6889,0
3531258.5920301112,3,5.0,9444,8344,4,4143,5301
3150956.254831892,7,4.0,8084,8516,1,1454,6630
3196475.995540196,2,2.0,8941,6910,1,5053,3888
2632910.6304640616,1,2.0,7772,11549,3,682,7090
1871144.8722807907,7,3.0,3320,6883,2,2806,514
2929898.279451487,5,2.0,5236,11132,4,4579,657
2964526.915867601,1,4.0,6970,4151,1,7529,0
2949067.7761630216,1,3.0,9581,5139,3,769,8812
2873525.026809933,6,3.0,6101,8059,3,5408,693
2349030.4954129313,1,5.0,5366,9644,3,1120,4246
2930720.1570808687,3,3.0,7020,10199,4,2898,4122
1803731.3834780722,1,3.0,3243,14017,2,2262,981
2769261.9685348696,3,4.0,5076,10414,3,5807,0
3220505.6562703317,5,4.0,7683,12471,3,3049,4634
3099716.8850779193,3,4.0,6900,9080,2,5796,1104
3276353.9211204513,7,4.0,8255,9385,3,1337,6918
1972243.705895631,5,2.0,3596,2035,1,5617,0
3367499.0788283506,5,3.0,8521,8097,4,4065,4456
3327776.1381116635,3,2.0,8690,8556,2,5682,3008
1536140.8895825283,2,4.0,1585,9015,2,2280,0
1639245.7976180324,4,2.0,4229,2149,4,679,3550
1745660.8984766752,1,1.0,4828,8239,3,2057,2771
2352927.161798341,6,5.0,1987,9631,4,5930,0
3628576.9691573703,4,2.0,9040,9923,1,7268,1772
2964843.9334162073,1,2.0,7953,5397,2,5729,2224
3404943.781812667,1,2.0,9105,4655,3,7158,1947
3134494.9189096047,5,2.0,7837,5216,3,4853,2984
2786979.2475565136,1,3.0,7602,1785,4,6318,1284
1906059.4023473896,6,1.0,1509,6419,2,5135,0
2483629.18392362,1,1.0,4882,3602,4,7064,0
3310535.1505974648,3,2.0,7205,13495,2,2795,4410
3105218.869384006,4,2.0,9473,7617,4,1976,7497
2369577.2919923333,3,1.0,3579,5309,3,7676,0
2838086.1524334843,6,3.0,4952,2358,4,7955,0
1401830.6999020074,1,2.0,2686,11316,2,964,1722
2536763.550375076,7,1.0,6130,10365,1,1598,4532
3623916.8464795155,6,5.0,9898,11811,4,601,9297
1719072.5594311405,5,5.0,5018,1212,1,1010,4008
2134974.251539303,3,2.0,804,8742,3,6934,0
2332698.8396496945,3,2.0,5638,5593,4,4130,1508
2782186.817008847,2,3.0,3954,13992,1,6533,0
2519480.325385824,1,4.0,6582,9220,4,2071,4511
2361488.3078573495,5,5.0,5849,3944,4,2670,3179
2516304.9954919736,7,3.0,1350,13155,3,6284,0
2737749.3958181036,3,3.0,6227,8680,2,5025,1202
3580295.982286916,3,5.0,9186,7216,2,5935,3251
2163180.6891188836,5,3.0,4055,9980,4,1644,2411
2235666.994190443,6,1.0,3174,3253,3,6875,0
2806897.7313704332,6,3.0,3930,4739,4,7690,0
2632327.222135842,1,2.0,8040,7195,3,961,7079
2083086.8333215944,2,1.0,3649,10194,2,4238,0
2762280.753534931,3,4.0,3847,11866,3,6294,0
2026589.198875954,2,2.0,4449,10441,4,3136,1313
2576227.296740508,6,1.0,1004,10815,1,7594,0
3466029.998789581,6,4.0,8265,7162,1,5911,2354
2376336.250376931,4,3.0,3154,8877,4,5323,0
2719962.7702270076,7,2.0,3906,13598,1,5204,0
2044585.32933934,1,2.0,4017,11830,4,3428,589
2593121.7773430874,4,2.0,5912,12704,4,698,5214
2921048.048755748,7,2.0,5757,7666,2,6780,0
1771903.2377741328,4,4.0,2079,9185,2,3941,0
606342.6430753584,4,2.0,813,3703,2,520,293
1940426.2907753163,1,3.0,4815,8923,4,659,4156
1185568.5812975978,1,1.0,3187,1084,3,2869,318
2804182.0639645644,5,5.0,7810,6658,4,799,7011
2834949.6968634813,2,3.0,6023,8957,2,5228,795
2109714.805822429,2,5.0,4999,5866,2,4044,955
2511249.0189258545,5,3.0,5074,14554,1,3252,1822
3309426.870529605,5,4.0,7365,13692,2,3006,4359
2824909.0310238525,6,4.0,8227,4114,3,1859,6368
3552829.83792329,7,4.0,9515,8877,4,3274,6241
2265086.7274504066,4,1.0,4815,4672,3,5250,0
2066788.421796222,5,1.0,2914,13520,4,3214,0
2543015.6559437844,3,2.0,5815,13795,1,2563,3252
2157053.8802800863,2,1.0,5279,6924,1,2849,2430
1731137.2903389158,5,4.0,4320,2373,3,2004,2316
2474982.1136982404,3,3.0,6306,10655,1,1882,4424
1482490.1846667174,3,3.0,2469,10766,4,2235,234
1731704.2313816024,3,2.0,2259,6011,1,5539,0
2154580.131117789,6,2.0,3625,6952,4,4148,0
2717517.039013159,6,2.0,7066,8330,4,2566,4500
3401379.2501068064,3,3.0,8365,14610,3,3149,5216
2226454.3389879325,7,4.0,2781,12225,4,2072,709
3214681.685190464,6,2.0,5729,13308,1,6317,0
1714716.3897451838,4,4.0,1623,14321,3,1962,0
3236675.42550521,3,3.0,6331,11284,4,6952,0
2396449.1145887966,4,5.0,1734,3652,4,6690,0
2592477.9774025707,4,2.0,7376,3090,4,4726,2650
3169556.0302455667,3,3.0,8070,12443,3,2635,5435
2499957.7495325063,2,1.0,6456,1296,4,4937,1519
2104406.4625558215,7,2.0,1174,2130,3,6705,0
2836007.044715467,3,3.0,6013,3984,1,6772,0
2090388.2067001506,3,4.0,2805,9908,3,4634,0
2252000.7814911194,6,2.0,1768,8597,2,6460,0
2675828.566195055,3,2.0,5597,4983,2,5780,0
2609015.168581845,2,4.0,3721,13923,4,5386,0
2870649.4882618124,6,3.0,5219,12376,4,4245,974
2472542.853003106,1,3.0,4694,7520,2,5668,0
2703002.0292208735,1,4.0,1749,13334,1,7280,0
2161044.4540824043,4,3.0,4529,10499,3,1444,3085
2785492.578419102,7,4.0,3360,5426,2,7382,0
2067141.1034199712,4,4.0,4013,5331,3,3876,137
1697541.0292578107,2,4.0,3719,10053,1,893,2826
3238543.5784982787,5,4.0,8870,8818,1,851,8019
2543652.951269138,7,1.0,2699,5811,2,7477,0
2736742.5422158265,1,2.0,5430,6176,4,6714,0
2066247.680267756,4,5.0,5177,3484,1,1483,3694
2357401.359041672,1,2.0,5972,10289,1,4406,1566
2872719.2068271697,2,3.0,7208,7139,3,4031,3177
2785512.757804156,2,4.0,8341,7262,3,538,7803
3012887.34940246,5,3.0,8330,1570,2,3485,4845
1548521.6679411398,5,2.0,3029,2314,2,1623,1406
3494579.210472161,6,1.0,9627,10139,3,1998,7629
3007951.993851919,7,2.0,7970,8971,1,1012,6958
3241973.0926102623,2,2.0,9648,6452,4,4257,5391
2550557.087722878,4,5.0,2973,13345,4,5271,0
1386083.4629829777,1,4.0,1585,5595,2,2515,0
3534638.238962676,3,4.0,7862,9922,3,7630,232
3257698.6141545903,5,3.0,5162,14569,1,6511,0
2885073.9265345926,3,1.0,3934,12035,4,7327,0
2840769.642523192,4,2.0,8228,5577,4,2066,6162
2364808.727116228,5,2.0,3165,6588,4,5716,0
2595376.5905773304,3,3.0,9793,1325,1,1121,8672
3681718.1527528106,7,3.0,8975,8230,1,5293,3682
2375454.3695852817,4,3.0,4971,8347,2,5587,0
2659737.4636744047,1,3.0,7019,6947,2,3959,3060
2756415.854441897,7,5.0,1287,13518,3,7155,0
3385130.13371835,4,2.0,9548,13121,3,1576,7972
3352401.201256016,6,3.0,7405,4235,3,7116,289
3326510.2088343417,5,2.0,8488,10575,3,2138,6350
3392535.653319793,2,3.0,7706,12473,3,6480,1226
1982415.4470355096,1,2.0,2633,5073,2,4780,0
2444027.667923166,7,3.0,2921,9746,1,4796,0
3036138.055758524,7,2.0,4431,11662,4,6721,0
2541790.6264295755,3,1.0,6525,12396,1,2795,3730
2512281.2585535483,5,4.0,5827,9394,2,1957,3870
3506698.589678302,2,2.0,9316,5785,4,7416,1900
3005701.758389498,4,2.0,7626,5879,4,5415,2211
2694901.195665538,2,3.0,8692,2587,1,1412,7280
2485526.401246889,5,3.0,5005,1452,4,6675,0
3543744.63288243,5,4.0,7381,14894,2,4217,3164
2646443.7562478185,6,3.0,7023,4074,4,3000,4023
983879.6348153364,6,2.0,1298,2112,1,2029,0
3019957.248666996,2,1.0,9634,2074,1,2928,6706
1812214.6249660987,4,4.0,3962,4524,3,2383,1579
2913030.935294985,2,2.0,7995,5767,2,3504,4491
2634727.177734364,5,5.0,1827,9671,4,7050,0
2996127.37575516,5,3.0,7949,12396,4,1380,6569
3697599.0082574426,3,4.0,9386,4318,4,7848,1538
841804.9543627073,6,5.0,685,3933,1,816,0
3574777.82533703,3,4.0,9169,8850,2,5254,3915
2601549.1963608856,1,3.0,7531,4794,4,3489,4042
2434702.405451842,5,3.0,7184,3443,2,1171,6013
3420064.74557974,3,3.0,9683,5254,4,4423,5260
3093837.1745942677,2,3.0,8091,3512,3,5921,2170
2384263.6405501035,6,2.0,3249,10365,3,5169,0
2584093.2201903546,6,4.0,3445,7714,3,7503,0
2950589.0908720447,4,2.0,7062,12253,1,3881,3181
2388769.3348475383,2,1.0,3898,5654,4,6640,0
4127132.9326361343,4,3.0,8886,14809,1,7370,1516
3053470.2960212664,3,1.0,8560,2896,1,5387,3173
2107520.525212511,7,4.0,578,8125,1,5125,0
1487364.3193378414,1,4.0,1621,14623,3,1252,369
1829454.3788086365,2,5.0,3721,7686,2,2131,1590
3070444.733961203,2,4.0,9477,3294,2,3107,6370
2738191.529872868,2,3.0,3361,11938,2,6561,0
3285105.5753657073,4,2.0,9138,8402,4,1059,8079
2483589.4420086173,3,3.0,4718,2355,1,7473,0
2045722.2119277434,2,2.0,6229,2194,1,1763,4466
1548357.069139364,7,2.0,3223,2498,4,2769,454
1797696.4823833057,2,4.0,858,3889,1,5337,0
2056395.0732336126,6,2.0,2786,14676,2,2190,596
1807758.767928472,1,2.0,2265,10220,1,4145,0
1771687.4904016973,6,4.0,1304,1515,4,5721,0
2496608.460130104,6,2.0,6149,5582,4,2928,3221
